recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,primarily_steam_deck,tipo,timestamp_dev_responded,developer_response
181869488,"{'steamid': '76561199651358486', 'num_games_owned': 7, 'num_reviews': 14, 'playtime_forever': 60, 'playtime_last_two_weeks': 1, 'playtime_at_review': 55, 'last_played': 1762161152}",english,I can't run this game.,1733328559,1733328559,False,0,0,0.5,0,False,False,False,False,negativa,,
181885106,"{'steamid': '76561198231919096', 'num_games_owned': 97, 'num_reviews': 3, 'playtime_forever': 80716, 'playtime_last_two_weeks': 20, 'playtime_at_review': 80058, 'last_played': 1761754662}",english,where antycheat?,1733332026,1733332026,False,0,0,0.5,0,False,False,False,False,negativa,,
181915795,"{'steamid': '76561198449217823', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 56119, 'playtime_last_two_weeks': 1091, 'playtime_at_review': 43633, 'last_played': 1762035835}",english,keep your life.... don't touch this with a 10 foot pole,1733355468,1733355468,False,0,0,0.5,0,False,False,False,False,negativa,,
181919365,"{'steamid': '76561199535877242', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 90887, 'playtime_last_two_weeks': 1469, 'playtime_at_review': 82650, 'last_played': 1762287986}",english,"This game is by far the worst thing to ever be made, the devs are higher than snoopdogg and never make a good patch. if u think ur getting a good update be ready to want to cry. this game leads to rage, sadness, a lack of a mother, no hoes, and broken items in room along with your mental. if u play it you will wanna cry, kill, and overall quit life before the game. the devs aren't safe within 100m of me. ill take jail time happily since im taking out the villains in the world. as of now they just polish there shi pile of a game. when people ask about it just tell them no. if parents wanna punish there kids they get sent here. if your on dope or OG kush this would fry your brain harder. it made me day the most outlandish unholy things ever. it should be illegal and devs should be hunted down. this is the forbidden smash bros. the mistake in all of gaming history. unless ur setup is bullet proof it wont survive a hour or this trash. i asked batman to investigate on the game and he said sorry. i asked prime dr. stone to make a cure and he said no. at this point its unsaveable. the devs are sped, ed, tarded, and even more that i cant say without sending nukes. it comes to a point were its almost sad to even think about the game. 3000 hours ill never get back. if i want a full refund it will have to come with the devs lives and there parents souls.",1733360079,1748658382,False,1,0,0.510869562625885,0,False,False,False,False,negativa,,
181923587,"{'steamid': '76561198815613278', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 24118, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11113, 'last_played': 1757602473}",english,just no...... dont do it to yourself,1733365072,1733365072,False,2,0,0.5454545617103576,0,False,False,False,False,negativa,,
181924309,"{'steamid': '76561198262046187', 'num_games_owned': 155, 'num_reviews': 4, 'playtime_forever': 119680, 'playtime_last_two_weeks': 401, 'playtime_at_review': 113819, 'last_played': 1762250666}",english,"Wait, do nothing if your opponent doesn't do something first and win!
That's it. That's the whole gameplay, if you don't want to get punished for going for any attack whatsoever that is.
Tedious and boring, TEDIOUS.",1733365967,1733414402,False,0,0,0.5,1,False,False,False,False,negativa,,
181937007,"{'steamid': '76561198274286806', 'num_games_owned': 68, 'num_reviews': 5, 'playtime_forever': 48509, 'playtime_last_two_weeks': 0, 'playtime_at_review': 48481, 'last_played': 1736217150}",english,This is the worst 2d playform fighter in the world. It attracts the worst most toxic players ever.,1733383563,1733383563,False,1,0,0.5,0,False,False,False,False,negativa,,
181938372,"{'steamid': '76561199084418030', 'num_games_owned': 73, 'num_reviews': 1, 'playtime_forever': 27, 'playtime_last_two_weeks': 0, 'playtime_at_review': 27, 'last_played': 1733026132}",english,le cringe,1733385921,1733385921,False,0,1,0.5,0,False,False,False,False,negativa,,
181938644,"{'steamid': '76561198943005264', 'num_games_owned': 91, 'num_reviews': 11, 'playtime_forever': 393, 'playtime_last_two_weeks': 0, 'playtime_at_review': 297, 'last_played': 1734765204}",english,shit,1733386325,1733386325,False,1,0,0.52173912525177,0,False,False,False,False,negativa,,
181939252,"{'steamid': '76561198990605996', 'num_games_owned': 44, 'num_reviews': 5, 'playtime_forever': 61966, 'playtime_last_two_weeks': 0, 'playtime_at_review': 49225, 'last_played': 1760905616}",english,"fun game to play with frien
",1733387330,1733387330,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
181942763,"{'steamid': '76561199091885692', 'num_games_owned': 22, 'num_reviews': 5, 'playtime_forever': 1049, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1030, 'last_played': 1736543599}",english,this shit is so fucking boring that its funny,1733392571,1733392571,False,0,0,0.4724409580230712,0,False,False,False,False,negativa,,
181978130,"{'steamid': '76561199782574550', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 88121, 'playtime_last_two_weeks': 5380, 'playtime_at_review': 21631, 'last_played': 1762265715}",english,guys its one of the worst games ever u just play with mordexes spammers and axe the community is the most toxic shi ever and the devs dont even listen to it. Dont play this game unless u want to brake ur monitor or ur just lame,1733426823,1733426823,False,0,0,0.5,0,False,False,False,False,negativa,,
181992517,"{'steamid': '76561198811525294', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 126688, 'playtime_last_two_weeks': 1301, 'playtime_at_review': 93796, 'last_played': 1762272203}",english,"with an ungodly amount of hours on this game i can whole heartedly say this game.. is bad.. its pretty much only fun with friends in custom games or 2v2s. There is pretty much no new content except money grab skins that are pay to win. The game is dying hard, and its not surprising with how many shit decisions devs are making. Full of toxicity, definitely not newbie friendly. This game just feels like a beta of smash.",1733441561,1733441561,False,3,0,0.531737744808197,0,False,False,False,False,negativa,,
181993484,"{'steamid': '76561199556158527', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 3040, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2748, 'last_played': 1749331610}",english,i hate lance,1733442705,1733442705,False,0,0,0.5,0,False,False,False,False,negativa,,
181998328,"{'steamid': '76561199206607586', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 43, 'playtime_last_two_weeks': 0, 'playtime_at_review': 39, 'last_played': 1737172091}",english,sucks,1733448371,1733448371,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
182039549,"{'steamid': '76561199063648283', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 71864, 'playtime_last_two_weeks': 0, 'playtime_at_review': 71836, 'last_played': 1738949912}",english,"50 days of my life have been spent on this game, regret.",1733494525,1733494525,False,0,0,0.5,0,False,False,False,False,negativa,,
182058351,"{'steamid': '76561198314224129', 'num_games_owned': 66, 'num_reviews': 6, 'playtime_forever': 20331, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15503, 'last_played': 1755734158}",english,"fuck this game, heavy spammers should be banned",1733509702,1733509702,False,0,1,0.5,0,False,False,False,False,negativa,,
182083878,"{'steamid': '76561199235007779', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 4646, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3483, 'last_played': 1753991713}",english,this game makes me hate every human on earth,1733524539,1733524539,False,2,1,0.5454545617103576,0,False,False,False,False,negativa,,
182090666,"{'steamid': '76561199218850259', 'num_games_owned': 0, 'num_reviews': 25, 'playtime_forever': 1901, 'playtime_last_two_weeks': 28, 'playtime_at_review': 348, 'last_played': 1762053237}",english,Cant Sex The Vivi :(,1733529755,1733529755,False,2,0,0.5110241770744323,0,False,True,False,False,negativa,,
182119581,"{'steamid': '76561198946418487', 'num_games_owned': 99, 'num_reviews': 34, 'playtime_forever': 183, 'playtime_last_two_weeks': 0, 'playtime_at_review': 183, 'last_played': 1693195910}",english,𝐭𝐡𝐢𝐬 𝐬𝐡𝐢𝐭 𝐢𝐬 𝐬𝐨 𝐚𝐬𝐬 💔😭,1733557370,1733557370,False,3,1,0.5387840867042542,0,False,False,False,False,negativa,,
182133632,"{'steamid': '76561199074158255', 'num_games_owned': 14, 'num_reviews': 2, 'playtime_forever': 22890, 'playtime_last_two_weeks': 5, 'playtime_at_review': 20133, 'last_played': 1761084407}",english,garbage game and a little too easy. dont recommend.,1733570420,1733570420,False,0,0,0.5,0,False,False,False,False,negativa,,
182140801,"{'steamid': '76561198163660618', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 13577, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12793, 'last_played': 1755807971}",english,"Fuck this Game, To many sweats, No sense of balance between different wapeons",1733576215,1733576215,False,2,0,0.5045045018196105,0,False,False,False,False,negativa,,
182160394,"{'steamid': '76561198828348071', 'num_games_owned': 37, 'num_reviews': 5, 'playtime_forever': 140, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17, 'last_played': 1751222102}",english,DKO is better than this weak thing.,1733588004,1733588004,False,0,0,0.5,0,False,False,False,False,negativa,,
182198703,"{'steamid': '76561198903894546', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 28206, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28125, 'last_played': 1753657273}",english,This game is like league of legends if league of legends made me throw my controller across the room,1733615212,1733615212,False,1,0,0.518750011920929,0,False,False,False,False,negativa,,
182201400,"{'steamid': '76561199630766168', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 8236, 'playtime_last_two_weeks': 96, 'playtime_at_review': 3608, 'last_played': 1762133972}",english,skjibid,1733617638,1733617638,False,0,0,0.5,0,False,False,False,False,negativa,,
182217636,"{'steamid': '76561199403362985', 'num_games_owned': 151, 'num_reviews': 363, 'playtime_forever': 88, 'playtime_last_two_weeks': 0, 'playtime_at_review': 88, 'last_played': 1733633327}",english,"fucking stupid shit game that won't properly sync all my white 10k skins and purchases I made on xbox
#burnubisoft",1733633380,1733633380,False,4,0,0.5833333134651184,0,False,False,False,False,negativa,,
182224105,"{'steamid': '76561198998546633', 'num_games_owned': 85, 'num_reviews': 12, 'playtime_forever': 10308, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10242, 'last_played': 1757251933}",english,"This game is an addiction, stay away.",1733640293,1733640293,False,0,0,0.5,0,False,False,False,False,negativa,,
182239820,"{'steamid': '76561199231860020', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 15546, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15524, 'last_played': 1758045171}",english,kanker game,1733655697,1733655697,False,0,0,0.5,0,False,True,False,False,negativa,,
182249727,"{'steamid': '76561198450969920', 'num_games_owned': 16, 'num_reviews': 1, 'playtime_forever': 9631, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8652, 'last_played': 1740845039}",english,too many virgins,1733664102,1733664102,False,0,0,0.5,0,False,False,False,False,negativa,,
182253783,"{'steamid': '76561199660369666', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 222, 'playtime_last_two_weeks': 0, 'playtime_at_review': 222, 'last_played': 1720271331}",english,Bichos se matando entre si.E simplesmente impossível pegar personagem e tem muito combo infinito essa porra e uma merda,1733667044,1733667044,False,0,0,0.5,0,False,False,False,False,negativa,,
182266222,"{'steamid': '76561199165428863', 'num_games_owned': 32, 'num_reviews': 2, 'playtime_forever': 60087, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18777, 'last_played': 1760551522}",english,"Aqui vai uma análise detalhada sobre um jogo com problemas:

*Características Negativas*

1. *Personagens desbalanceados*: Alguns personagens são extremamente poderosos, enquanto outros são fracos, criando desigualdade nas partidas.
2. *Spam de habilidades*: Jogadores abusam de habilidades repetitivas, tornando o jogo monótono e frustrante.
3. *Golpes que não pegam*: Problemas de detecção de colisões ou delay nas habilidades, dificultando a experiência.
4. *Otimização ruim*: Problemas de performance, lag, freezes e crashes frequentes.
5. *Jogadores tóxicos e ruins*: Comportamento agressivo, spam de mensagens, trapaceiros e jogadores que não respeitam regras.

*Impactos Negativos*

1. *Perda de jogadores*: Jogadores frustrados abandonam o jogo.
2. *Comunidade deteriorada*: Ambiente tóxico afasta novos jogadores.
3. *Reputação negativa*: Críticas e avaliações negativas afetam a visibilidade do jogo.
4. *Falta de competitividade*: Desbalanceamentos e problemas técnicos invalidam competições.
5. *Desmotivação*: Jogadores perdem interesse devido à falta de desafios justos.

*Soluções Possíveis*

1. *Balanceamento de personagens*: Ajustes regulares para equilibrar habilidades.
2. *Sistema de penalização*: Punir jogadores tóxicos e trapaceiros.
3. *Otimização técnica*: Melhorar performance, reduzir lag e crashes.
4. *Sistema de matchmaking*: Combinação de jogadores com habilidades semelhantes.
5. *Feedback da comunidade*: Incorporar sugestões e críticas para melhorias.
6. *Suporte ao jogador*: Assistência eficaz para resolver problemas.
7. *Atualizações regulares*: Corrigir erros e adicionar conteúdo.

*Recomendações para Desenvolvedores*

1. Priorizar balanceamento e otimização.
2. Implementar sistemas de moderação eficazes.
3. Fomentar comunicação com a comunidade.
4. Oferecer opções de personalização para jogadores.
5. Desenvolver um plano de atualizações regulares.

*Recomendações para Jogadores*

1. Relatar problemas técnicos e de jogabilidade.
2. Participar de discussões construtivas.
3. Respeitar regras e outros jogadores.
4. Buscar comunidades positivas.
5. Avaliar e criticar o jogo de forma construtiva.",1733675536,1733675536,False,3,1,0.5454545617103576,0,False,False,False,False,negativa,,
182282353,"{'steamid': '76561199033860549', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 383, 'playtime_last_two_weeks': 0, 'playtime_at_review': 249, 'last_played': 1743290019}",english,THE GAME IS SHIT,1733687141,1733687141,False,0,0,0.5,0,False,False,False,False,negativa,,
182298954,"{'steamid': '76561198079271750', 'num_games_owned': 350, 'num_reviews': 12, 'playtime_forever': 8967, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8873, 'last_played': 1750716253}",english,"Can't give a positive review here, aswell as the jumps etc. you have the damage scale is inconsistent, someone can have a black bar and won't fly nearly as far as someone who is bright yellow. The input delay is getting in the way far too much and the fps drops I have sometimes is nearly as bad.",1733700917,1734997863,False,0,0,0.5,0,False,False,False,False,negativa,,
182299956,"{'steamid': '76561199096288986', 'num_games_owned': 125, 'num_reviews': 9, 'playtime_forever': 32849, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30984, 'last_played': 1759069449}",english,shit,1733701938,1733701938,False,0,0,0.5,1,False,False,False,False,negativa,,
182301815,"{'steamid': '76561198826254563', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 402, 'playtime_last_two_weeks': 0, 'playtime_at_review': 402, 'last_played': 1733703916}",english,"shittest game I've ever played. hitboxes are whack as fuck. anybody who thinks they're good at this, is bragging about good luck. This game is like valorant as a fighting game, but much, much worse.",1733703986,1733703986,False,0,0,0.5,0,False,False,False,False,negativa,,
182301843,"{'steamid': '76561199447356804', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 68565, 'playtime_last_two_weeks': 561, 'playtime_at_review': 46834, 'last_played': 1762279902}",english,fuck this game,1733704011,1733704011,False,1,0,0.5102739930152893,0,False,False,False,False,negativa,,
182302251,"{'steamid': '76561199354783599', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 20194, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18896, 'last_played': 1760123174}",english,bad game dont get,1733704471,1733704471,False,0,0,0.5,0,False,False,False,False,negativa,,
182311488,"{'steamid': '76561199052923516', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 70544, 'playtime_last_two_weeks': 0, 'playtime_at_review': 68468, 'last_played': 1751130386}",english,"this is shit since the last update, dont know what the fuk you did it. but makes all laggie and shitty pavelski himself did metion it on one of his youtube video.",1733714909,1733714909,False,0,0,0.5,0,False,False,False,False,negativa,,
182312135,"{'steamid': '76561199095266789', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 17982, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10035, 'last_played': 1751486281}",english,not good very bad,1733715706,1733715706,False,0,0,0.5,0,False,False,False,False,negativa,,
182319408,"{'steamid': '76561198394102860', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 27465, 'playtime_last_two_weeks': 0, 'playtime_at_review': 24664, 'last_played': 1752695856}",english,4 years later and the devs still won't fix the performance on macos silicon,1733725633,1733725633,False,0,0,0.5,0,False,False,False,False,negativa,,
182330651,"{'steamid': '76561199804980519', 'num_games_owned': 89, 'num_reviews': 7, 'playtime_forever': 9345, 'playtime_last_two_weeks': 200, 'playtime_at_review': 7851, 'last_played': 1761989257}",english,"Dogsh*t asf f*****g game lol the devs of this game r all f*****s and deserve to die, and same goes w the players",1733742740,1749873456,False,2,1,0.5454545617103576,0,False,False,False,False,negativa,,
182333022,"{'steamid': '76561198866551616', 'num_games_owned': 137, 'num_reviews': 2, 'playtime_forever': 77904, 'playtime_last_two_weeks': 908, 'playtime_at_review': 60635, 'deck_playtime_at_review': 14, 'last_played': 1762250598}",english,Shit game,1733745903,1733745903,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
182335816,"{'steamid': '76561199158420068', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 12037, 'playtime_last_two_weeks': 112, 'playtime_at_review': 7307, 'last_played': 1761989244}",english,"i couldnt tell you a single good feature about this game.
i get dogged on in a platinum ranked match when i play against a season 32 valhallan and then get stuck in the queue longer than the time it takes to start a family.
this game is a must have if you enjoy torturing yourself!
if you spend money on this game be prepared to be locked in an endless cycle of torment and misery.
from loads of experience playing this godforsaken game on different devices, pick any game to play other than this.

edit: 
I am doubling down with my original review after some more time playing it and oh my god i have never gotten so angry with a game before. the bmg devs are literal money hungry gods. they literally feed on the playerbases unhappiness. its proof enough that lance has not gotten enough nerfs, as the side air on it is more powerful than any of my characters signatures. every time my opponents throw out a sig its like some higher power tampers with my device and causes it to have a microsecond frame freeze. its like my shift key on my sensitive keyboard has the composition of titanium alloy as soon as its time for me to dodge. this game and its severe consequences to my happiness need to be stopped as i am starting to lose sleep over this game. i cannot even put the way i feel about this game into words as i just feel nothing but hatred and resentment. every single opponent i play against makes me want to do things that im not allowed to say on this platform. i wish i had the power to go to my opponents residence after they win against me and just have a ""friendly conversation"" with them - atp i would literally sacrifice a leg to have this power. im gonna start my recovery journey by playing some more ranked 1s.
if you play any of the following weapons your a carried gooner - LANCE, gauntlets, battle boots, and cannon. if any of those weapons appease you, you might want to rethink your life as you are a hinderance to anyone around you. and you prolly stink or something too

my second and hopefully final edit:
man, i think ive just got to hang it up already. i just cannot bring myself to play this game anymore, any extra gameplay will just send me over the edge. in the last 2 weeks ive played zero brawlhalla - i have actually been happy. i have gone out and done so much stuff and had so much fun - hell i was even having fun at school which is unheard of. i played again today and i was brutally reminded of the stuff that made me quit in the first place. i hop into the queue and i am just faced with the reality that i am not good anymore. this is exactly like that one scene from cars 3 where the commentator says that mcqueen is fading. i am just going to stop. there is no way around it, im past my prime, im just cannon fodder now. no more humor, no more jokes, im just dogwater at this game now. this game needs to die bro please. i just want the bmg devs to give me all the money and time ive put into this game back. i just want peace at this point bro.",1733749110,1743764182,False,4,0,0.5833333134651184,0,False,False,False,False,negativa,,
182349389,"{'steamid': '76561198124838903', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 13655, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7394, 'last_played': 1753686445}",english,only ping spikes,1733761674,1733761674,False,0,0,0.5,0,False,False,False,False,negativa,,
182363732,"{'steamid': '76561198396040108', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 55910, 'playtime_last_two_weeks': 0, 'playtime_at_review': 55910, 'last_played': 1729918339}",english,"As much as I have spent much time in this game. I can't recommend this game to anyone who wants to play a competitive platform fighter. The dodge mechanic makes it easy to escape combos and move around but it makes neutral a horrendous experience. Dodge is quick to recover and is basically a get out of jail freecard. Furthermore, the game has a lot of input lag so it isn't a crisp and fast feeling even with good internet. Lastly, community is toxic. This game has taunts and emotes to add further salt to injury. Playing ranked never felt good as everyone became so rude and protective of their elo. I recommend either Smash Melee or Rivals of Aether 1 or 2. Brawlhalla is only a fun game if you plan to play casually. No I am not a scrub, I was fairly good sitting between 2150-2200 diamond when I peaked so I ain't lying.",1733775065,1733775065,False,4,0,0.5615941882133483,0,False,False,False,False,negativa,,
182370325,"{'steamid': '76561198073387085', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 949, 'playtime_last_two_weeks': 0, 'playtime_at_review': 940, 'last_played': 1733782009}",english,fucking annoying ass inf combos,1733781413,1733781413,False,0,0,0.5,0,False,False,False,False,negativa,,
182372649,"{'steamid': '76561199438198123', 'num_games_owned': 61, 'num_reviews': 3, 'playtime_forever': 4658, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3317, 'last_played': 1758936548}",english,Ass,1733783808,1733783808,False,0,0,0.5,0,False,False,False,False,negativa,,
182378928,"{'steamid': '76561199122391795', 'num_games_owned': 71, 'num_reviews': 46, 'playtime_forever': 127, 'playtime_last_two_weeks': 0, 'playtime_at_review': 127, 'last_played': 1642729002}",english,kinda @ss,1733790945,1733790945,False,0,0,0.5,0,False,False,False,False,negativa,,
182391038,"{'steamid': '76561198226674072', 'num_games_owned': 71, 'num_reviews': 7, 'playtime_forever': 19700, 'playtime_last_two_weeks': 66, 'playtime_at_review': 6101, 'last_played': 1762154524}",english,good way to kick back and relax,1733806712,1733807014,False,0,0,0.5,0,False,False,False,False,negativa,,
182399168,"{'steamid': '76561198030171406', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 385, 'playtime_last_two_weeks': 0, 'playtime_at_review': 90, 'last_played': 1754031539}",english,"whoever is CivilizedThickness6(something) bro you are a trash player who only spam the same thing over and over. Thats it. thast my review
",1733819174,1733819174,False,1,0,0.5238095521926879,1,False,False,False,False,negativa,,
182399364,"{'steamid': '76561198068246525', 'num_games_owned': 72, 'num_reviews': 3, 'playtime_forever': 209, 'playtime_last_two_weeks': 0, 'playtime_at_review': 43, 'last_played': 1733900986}",english,all my homies hate civilizedthickness6,1733819434,1733819434,False,2,0,0.5473250746726989,1,False,False,False,False,negativa,,
182404606,"{'steamid': '76561199188941003', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 702, 'playtime_last_two_weeks': 0, 'playtime_at_review': 615, 'last_played': 1755445629}",english,.,1733826474,1749718131,False,0,0,0.5,0,False,False,False,False,negativa,,
182409108,"{'steamid': '76561199013127900', 'num_games_owned': 139, 'num_reviews': 18, 'playtime_forever': 1394, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1394, 'last_played': 1653562091}",english,"Combo! Combo! Combo! *dead* Its too late to be new to this game

Rating: 0/5",1733832391,1733832391,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
182441978,"{'steamid': '76561198354333630', 'num_games_owned': 82, 'num_reviews': 1, 'playtime_forever': 65067, 'playtime_last_two_weeks': 569, 'playtime_at_review': 45831, 'last_played': 1762279985}",english,THIS GAME IS DOG,1733860712,1733860712,False,1,0,0.5238095521926879,0,False,False,False,False,negativa,,
182462995,"{'steamid': '76561199443523874', 'num_games_owned': 42, 'num_reviews': 2, 'playtime_forever': 10911, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8673, 'last_played': 1759637825}",english,"Too much spam, dog doo",1733881575,1733881575,False,0,0,0.5,0,False,True,False,False,negativa,,
182463188,"{'steamid': '76561198304163367', 'num_games_owned': 0, 'num_reviews': 24, 'playtime_forever': 2675, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2209, 'last_played': 1739736257}",english,i wish all spear players a horrible day of suffering and pain,1733881806,1737500172,False,0,0,0.5,0,False,False,False,False,negativa,,
182470537,"{'steamid': '76561198832287595', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 10590, 'playtime_last_two_weeks': 13, 'playtime_at_review': 6265, 'last_played': 1761735415}",english,DONT PLAY YOU WILL REGRET YOUR DECIOUSION,1733891103,1733891103,False,0,0,0.5,0,False,False,False,False,negativa,,
182501751,"{'steamid': '76561198798709320', 'num_games_owned': 23, 'num_reviews': 1, 'playtime_forever': 27691, 'playtime_last_two_weeks': 0, 'playtime_at_review': 22294, 'last_played': 1760820156}",english,sa,1733931912,1733931912,False,0,0,0.5,0,False,False,False,False,negativa,,
182501806,"{'steamid': '76561199488534702', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 98, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1744481746}",english,i played this game for 1000hr and still cant win a single mach,1733931961,1733931961,False,0,0,0.5,0,False,False,False,False,negativa,,
182502225,"{'steamid': '76561199031835733', 'num_games_owned': 70, 'num_reviews': 9, 'playtime_forever': 2556, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1290, 'last_played': 1751486350}",english,"Bad game, played my first 1v1 ranked game against a spamming tesca, was winning him, and the game decides to fucking change its resolution to 2 by 2 for some fucking reason. if i didn't have so many games on my steam account i would 100000% install hacks after that experience.",1733932352,1733932352,False,0,0,0.5,0,False,False,False,False,negativa,,
182515428,"{'steamid': '76561199007239504', 'num_games_owned': 28, 'num_reviews': 7, 'playtime_forever': 21569, 'playtime_last_two_weeks': 0, 'playtime_at_review': 20646, 'last_played': 1759839889}",english,:(,1733944636,1733944636,False,0,0,0.5,0,False,False,False,False,negativa,,
182517425,"{'steamid': '76561199061523950', 'num_games_owned': 24, 'num_reviews': 1, 'playtime_forever': 20986, 'playtime_last_two_weeks': 191, 'playtime_at_review': 14102, 'last_played': 1761668445}",english,my hair turned gray for less than a day,1733946489,1733946489,False,0,0,0.5,0,False,False,False,False,negativa,,
182521236,"{'steamid': '76561199383201859', 'num_games_owned': 31, 'num_reviews': 3, 'playtime_forever': 13629, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13164, 'last_played': 1757961162}",english,"I used to love this game, but with the recent addition of newer characters like Imugi & Seven, the balance for this game is out the window. 7.5/10.",1733950253,1733950253,False,0,0,0.5,0,False,False,False,False,negativa,,
182531062,"{'steamid': '76561198875701383', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 4795, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4105, 'last_played': 1760644746}",english,if you want cancer play imugi if you want aids play sir roland or artemis if you want to kill yourself play something normal.,1733960987,1750203125,False,0,1,0.4761904776096343,0,False,False,False,False,negativa,,
182536342,"{'steamid': '76561199101622857', 'num_games_owned': 72, 'num_reviews': 1, 'playtime_forever': 14504, 'playtime_last_two_weeks': 8, 'playtime_at_review': 13907, 'last_played': 1762164992}",english,"bad game
",1733967738,1744182346,False,0,0,0.5,0,False,False,False,False,negativa,,
182555491,"{'steamid': '76561198105024155', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 916, 'playtime_last_two_weeks': 0, 'playtime_at_review': 916, 'last_played': 1733992514}",english,...,1733992594,1733992594,False,0,0,0.5,0,False,False,False,False,negativa,,
182561927,"{'steamid': '76561198268523955', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 30707, 'playtime_last_two_weeks': 1580, 'playtime_at_review': 18296, 'last_played': 1762246602}",english,"I don't know man. everytime i play the game the game suddenly closed on its own. The match where i was supposedly win got ruined by this kind of devastating error. Dev, fix this!

If only I can put more thumbs down, I'd do it.",1734002283,1734658745,False,0,0,0.5,0,False,False,False,False,negativa,,
182570932,"{'steamid': '76561199554826723', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 190800, 'playtime_last_two_weeks': 2460, 'playtime_at_review': 189800, 'last_played': 1762222129}",english,"It used to be fun. Learning and winning, having a great community with few toxic individuals but the game is garbage now. the servers will have u questioning whether your internet or your pc/laptop/console is an under-performing set of hardware. newer cosmetics are now being locked behind a price tag and its made the game unplayable imo. this game is not what it used to be.",1734012780,1761582888,False,0,0,0.5,0,False,True,False,False,negativa,,
